,CUSIP,year,month,return,dummy_variable
39721,89289310,1997,12,-0.033123,0
39722,89289310,1998,01,0.045677,0
39723,89289310,1998,02,0.110764,0
39724,89289310,1998,03,0.030899,0
39725,89289310,1998,04,0.061308,0
39726,89289310,1998,05,-0.008986,0
39727,89289310,1998,06,-0.073834,0
39728,89289310,1998,07,0.065734,0
39729,89289310,1998,08,-0.178478,0
39730,89289310,1998,09,-0.325879,0
39731,89289310,1998,10,0.210900,0
39732,89289310,1998,11,0.072407,0
39733,89289310,1998,12,0.051095,0
39734,89289310,1999,01,-0.045139,0
39735,89289310,1999,02,-0.023636,0
39736,89289310,1999,03,0.024209,0
39737,89289310,1999,04,0.330909,0
39738,89289310,1999,05,0.010929,0
39739,89289310,1999,06,0.037838,0
39740,89289310,1999,07,-0.082031,0
39741,89289310,1999,08,-0.069504,0
39742,89289310,1999,09,-0.057927,0
39743,89289310,1999,10,-0.011327,0
39744,89289310,1999,11,0.019640,0
39745,89289310,1999,12,0.178170,0
39746,89289310,2000,01,-0.182561,0
39747,89289310,2000,02,-0.070000,0
39748,89289310,2000,03,0.060932,0
39749,89289310,2000,04,0.108108,0
39750,89289310,2000,05,0.126524,0
39751,89289310,2000,06,-0.112314,0
39752,89289310,2000,07,0.086890,0
39753,89289310,2000,08,0.039271,0
39754,89289310,2000,09,-0.040486,0
39755,89289310,2000,10,0.032349,0
39756,89289310,2000,11,-0.088556,0
39757,89289310,2000,12,0.179372,0
39758,89289310,2001,01,0.046591,0
39759,89289310,2001,02,0.097268,0
39760,89289310,2001,03,0.043087,0
39761,89289310,2001,04,0.019976,0
39762,89289310,2001,05,0.105892,0
39763,89289310,2001,06,-0.098004,0
39764,89289310,2001,07,0.132280,0
39765,89289310,2001,08,0.026451,0
39766,89289310,2001,09,-0.212598,0
39767,89289310,2001,10,0.052727,0
39768,89289310,2001,11,0.096718,0
39769,89289310,2001,12,0.074488,0
39770,89289310,2002,01,-0.051737,0
39771,89289310,2002,02,0.009274,0
39772,89289310,2002,03,0.083461,0
39773,89289310,2002,04,0.055830,0
39774,89289310,2002,05,0.010710,0
39775,89289310,2002,06,-0.005298,0
39776,89289310,2002,07,-0.047803,0
39777,89289310,2002,08,0.001678,0
39778,89289310,2002,09,-0.111825,0
39779,89289310,2002,10,0.048412,0
39780,89289310,2002,11,0.116642,0
39781,89289310,2002,12,-0.044844,0
39782,89289310,2003,01,-0.062974,0
39783,89289310,2003,02,0.027753,0
39784,89289310,2003,03,0.003795,0
39785,89289310,2003,04,0.035190,0
39786,89289310,2003,05,0.039331,0
39787,89289310,2003,06,-0.000811,0
39788,89289310,2003,07,0.033410,0
39789,89289310,2003,08,0.049607,0
39790,89289310,2003,09,0.050630,0
39791,89289310,2003,10,0.135905,0
39792,89289310,2003,11,0.041797,0
39793,89289310,2003,12,0.010030,0
39794,89289310,2004,01,0.054618,0
39795,89289310,2004,02,0.025989,0
39796,89289310,2004,03,0.043961,0
39797,89289310,2004,04,-0.075253,0
39798,89289310,2004,05,0.070064,0
39799,89289310,2004,06,0.074360,0
39800,89289310,2004,07,-0.060035,0
39801,89289310,2004,08,-0.007390,0
39802,89289310,2004,09,0.034565,0
39803,89289310,2004,10,-0.060139,0
39804,89289310,2004,11,0.064807,0
39805,89289310,2004,12,0.061120,0
39806,89289310,2005,01,-0.030978,0
39807,89289310,2005,02,0.147602,0
39808,89289310,2005,03,0.014847,0
39809,89289310,2005,04,-0.038081,0
39810,89289310,2005,05,-0.039365,0
39811,89289310,2005,06,-0.020561,0
39812,89289310,2005,07,0.056298,0
39813,89289310,2005,08,0.033198,0
39814,89289310,2005,09,0.020833,0
39815,89289310,2005,10,-0.182814,0
39816,89289310,2005,11,0.004995,0
39817,89289310,2005,12,0.049107,0
39818,89289310,2006,01,-0.098874,0
39819,89289310,2006,02,0.104444,0
39820,89289310,2006,03,0.082870,0
39821,89289310,2006,04,0.015632,0
39822,89289310,2006,05,-0.019756,0
39823,89289310,2006,06,0.018357,0
39824,89289310,2006,07,-0.107234,0
39825,89289310,2006,08,0.085944,0
39826,89289310,2006,09,0.004788,0
39827,89289310,2006,10,0.055278,0
39828,89289310,2006,11,0.015805,0
39829,89289310,2006,12,0.023209,0
39830,89289310,2007,01,0.077208,0
39831,89289310,2007,02,0.075521,0
39832,89289310,2007,03,0.001511,0
39833,89289310,2007,04,0.038476,0
39834,89289310,2007,05,0.088994,0
39835,89289310,2007,06,-0.013382,0
39836,89289310,2007,07,-0.083588,0
39837,89289310,2007,08,-0.021399,0
39838,89289310,2007,09,-0.032854,1
39839,89289310,2007,10,0.046322,0
39840,89289310,2007,11,-0.010733,0
39841,89289310,2007,12,0.272405,0
39842,89289310,2008,01,-0.044530,0
39843,89289310,2008,02,0.012996,0
39844,89289310,2008,03,0.018868,0
39845,89289310,2008,04,0.013290,0
39846,89289310,2008,05,0.001505,0
39847,89289310,2008,06,,0
39848,25470M10,1995,05,,0
39849,25470M10,1995,06,C,0
39850,25470M10,1995,07,0.000000,0
39851,25470M10,1995,08,0.049180,0
39852,25470M10,1995,09,-0.093750,0
39853,25470M10,1995,10,0.000000,0
39854,25470M10,1995,11,0.043103,0
39855,25470M10,1995,12,0.603306,0
39856,25470M10,1996,01,0.536082,0
39857,25470M10,1996,02,-0.033557,0
39858,25470M10,1996,03,-0.062500,0
39859,25470M10,1996,04,-0.007407,0
39860,25470M10,1996,05,0.029851,0
39861,25470M10,1996,06,-0.181159,0
39862,25470M10,1996,07,-0.035398,0
39863,25470M10,1996,08,-0.069381,0
39864,25470M10,1996,09,0.074553,0
39865,25470M10,1996,10,0.082569,0
39866,25470M10,1996,11,-0.093220,0
39867,25470M10,1996,12,-0.177570,0
39868,25470M10,1997,01,-0.255682,0
39869,25470M10,1997,02,0.389313,0
39870,25470M10,1997,03,-0.098901,0
39871,25470M10,1997,04,-0.262195,0
39872,25470M10,1997,05,-0.140496,0
39873,25470M10,1997,06,0.201923,0
39874,25470M10,1997,07,-0.064000,0
39875,25470M10,1997,08,0.170940,0
39876,25470M10,1997,09,0.416058,0
39877,25470M10,1997,10,-0.216495,0
39878,25470M10,1997,11,-0.059211,0
39879,25470M10,1997,12,-0.062937,0
39880,25470M10,1998,01,-0.007463,0
39881,25470M10,1998,02,0.263158,0
39882,25470M10,1998,03,0.047619,0
39883,25470M10,1998,04,0.196023,0
39884,25470M10,1998,05,-0.033254,0
39885,25470M10,1998,06,-0.054054,0
39886,25470M10,1998,07,-0.005195,0
39887,25470M10,1998,08,-0.263708,0
39888,25470M10,1998,09,0.361702,0
39889,25470M10,1998,10,0.125000,0
39890,25470M10,1998,11,0.437500,0
39891,25470M10,1998,12,0.246377,0
39892,25470M10,1999,01,0.131783,0
39893,25470M10,1999,02,-0.105023,0
39894,25470M10,1999,03,0.665816,0
39895,25470M10,1999,04,0.228943,0
39896,25470M10,1999,05,0.143925,0
39897,25470M10,1999,06,0.337146,0
39898,25470M10,1999,07,-0.108758,0
39899,25470M10,1999,08,0.223035,0
39900,25470M10,1999,09,0.085949,0
39901,25470M10,1999,10,0.362698,0
39902,25470M10,1999,11,0.067677,0
39903,25470M10,1999,12,0.475875,0
39904,25470M10,2000,01,-0.164744,0
39905,25470M10,2000,02,0.399846,0
39906,25470M10,2000,03,0.385965,0
39907,25470M10,2000,04,-0.193829,0
39908,25470M10,2000,05,-0.372915,0
39909,25470M10,2000,06,-0.170970,0
39910,25470M10,2000,07,0.191128,0
39911,25470M10,2000,08,0.236133,0
39912,25470M10,2000,09,0.082051,0
39913,25470M10,2000,10,-0.142180,0
39914,25470M10,2000,11,-0.354972,0
39915,25470M10,2000,12,-0.220557,0
39916,25470M10,2001,01,0.357143,0
39917,25470M10,2001,02,-0.153846,0
39918,25470M10,2001,03,0.059809,0
39919,25470M10,2001,04,0.082077,0
39920,25470M10,2001,05,0.021028,0
39921,25470M10,2001,06,0.059823,0
39922,25470M10,2001,07,-0.082357,0
39923,25470M10,2001,08,-0.053445,0
39924,25470M10,2001,09,-0.173651,0
39925,25470M10,2001,10,-0.003438,0
39926,25470M10,2001,11,0.141440,0
39927,25470M10,2001,12,0.037779,0
39928,25470M10,2002,01,-0.006189,0
39929,25470M10,2002,02,-0.043223,0
39930,25470M10,2002,03,0.084227,0
39931,25470M10,2002,04,-0.039548,0
39932,25470M10,2002,05,-0.073897,0
39933,25470M10,2002,06,-0.263200,0
39934,25470M10,2002,07,-0.121228,0
39935,25470M10,2002,08,0.091355,0
39936,25470M10,2002,09,-0.028090,0
39937,25470M10,2002,10,0.178613,0
39938,25470M10,2002,11,0.000981,0
39939,25470M10,2002,12,0.090642,0
39940,25470M10,2003,01,0.165768,0
39941,25470M10,2003,02,0.014644,0
39942,25470M10,2003,03,0.096848,0
39943,25470M10,2003,04,0.037050,0
39944,25470M10,2003,05,0.105175,0
39945,25470M10,2003,06,0.045921,0
39946,25470M10,2003,07,0.047660,0
39947,25470M10,2003,08,0.021505,0
39948,25470M10,2003,09,0.034008,0
39949,25470M10,2003,10,-0.001566,0
39950,25470M10,2003,11,-0.099346,0
39951,25470M10,2003,12,-0.013353,0
39952,25470M10,2004,01,0.073845,0
39953,25470M10,2004,02,-0.010411,0
39954,25470M10,2004,03,-0.093300,0
39955,25470M10,2004,04,0.013435,0
39956,25470M10,2004,05,-0.031033,0
39957,25470M10,2004,06,-0.043843,0
39958,25470M10,2004,07,-0.098537,0
39959,25470M10,2004,08,0.105700,0
39960,25470M10,2004,09,0.015334,0
39961,25470M10,2004,10,0.016067,0
39962,25470M10,2004,11,0.037002,0
39963,25470M10,2004,12,0.044526,0
39964,25470M10,2005,01,-0.082406,0
39965,25470M10,2005,02,-0.024910,0
39966,25470M10,2005,03,-0.016807,0
39967,25470M10,2005,04,-0.010256,0
39968,25470M10,2005,05,0.009326,0
39969,25470M10,2005,06,0.032170,0
39970,25470M10,2005,07,-0.047745,0
39971,25470M10,2005,08,0.042131,0
39972,25470M10,2005,09,-0.012028,0
39973,25470M10,2005,10,-0.091309,0
39974,25470M10,2005,11,-0.038333,0
39975,25470M10,2005,12,0.051858,0
39976,25470M10,2006,01,0.015453,0
39977,25470M10,2006,02,0.064130,0
39978,25470M10,2006,03,0.017024,0
39979,25470M10,2006,04,0.034483,0
39980,25470M10,2006,05,-0.031392,0
39981,25470M10,2006,06,0.029402,0
39982,25470M10,2006,07,0.137618,0
39983,25470M10,2006,08,-0.094151,0
39984,25470M10,2006,09,0.031181,0
39985,25470M10,2006,10,0.084911,0
39986,25470M10,2006,11,0.013795,0
39987,25470M10,2006,12,0.056096,0
39988,25470M10,2007,01,0.060742,0
39989,25470M10,2007,02,0.006445,0
39990,25470M10,2007,03,0.069704,0
39991,25470M10,2007,04,0.071379,0
39992,25470M10,2007,05,-0.010101,0
39993,25470M10,2007,06,-0.058402,0
39994,25470M10,2007,07,-0.024902,0
39995,25470M10,2007,08,0.000709,0
39996,25470M10,2007,09,0.106096,0
39997,25470M10,2007,10,0.045930,0
39998,25470M10,2007,11,-0.119690,0
39999,25470M10,2007,12,-0.124826,0
40000,25470M10,2008,01,-0.099305,0
40001,25470M10,2008,02,0.049929,0
40002,25470M10,2008,03,-0.031029,0
40003,25470M10,2008,04,0.038636,0
40004,25470M10,2008,05,0.176609,0
40005,25470M10,2008,06,-0.166050,0
40006,25470M10,2008,07,0.004781,0
40007,25470M10,2008,08,-0.041129,0
40008,25470M10,2008,09,-0.255583,0
40009,25470M10,2008,10,-0.250476,0
40010,25470M10,2008,11,-0.296061,0
40011,25470M10,2008,12,0.000903,0
40012,25470M10,2009,01,0.157800,0
40013,25470M10,2009,02,-0.123832,0
40014,25470M10,2009,03,-0.012444,0
40015,25470M10,2009,04,0.192619,0
40016,25470M10,2009,05,0.237736,0
40017,25470M10,2009,06,-0.011585,0
40018,25470M10,2009,07,0.045651,0
40019,25470M10,2009,08,-0.037758,0
40020,25470M10,2009,09,0.180871,0
40021,25470M10,2009,10,-0.096573,0
40022,25470M10,2009,11,0.305172,0
40023,25470M10,2009,12,0.002897,0
40024,25470M10,2010,01,-0.120847,0
40025,25470M10,2010,02,0.093647,0
40026,25470M10,2010,03,0.042564,0
40027,25470M10,2010,04,0.064842,0
40028,25470M10,2010,05,-0.059540,0
40029,25470M10,2010,06,-0.129496,0
40030,25470M10,2010,07,0.106336,0
40031,25470M10,2010,08,-0.106574,0
40032,25470M10,2010,09,0.070791,0
40033,25470M10,2010,10,0.034357,0
40034,25470M10,2010,11,-0.074484,0
40035,25470M10,2010,12,0.069059,0
40036,25470M10,2011,01,0.073754,0
40037,25470M10,2011,02,0.101374,0
40038,25470M10,2011,03,0.047742,0
40039,25470M10,2011,04,0.027915,0
40040,25470M10,2011,05,0.209265,0
40041,25470M10,2011,06,0.012880,0
40042,25470M10,2011,07,-0.033909,0
40043,25470M10,2011,08,-0.160985,0
40044,25470M10,2011,09,0.007643,0
40045,25470M10,2011,10,-0.035130,0
40046,25470M10,2011,11,0.099297,0
40047,25470M10,2011,12,0.159137,0
40048,25470M10,2012,01,-0.019663,0
40049,25470M10,2012,02,0.044771,0
40050,25470M10,2012,03,0.128900,0
40051,25470M10,2012,04,-0.029153,0
40052,25470M10,2012,05,-0.122928,0
40053,25470M10,2012,06,0.018188,0
40054,25470M10,2012,07,0.077408,0
40055,25470M10,2012,08,0.039987,0
40056,25470M10,2012,09,-0.043138,0
40057,25470M10,2012,10,0.163999,0
40058,25470M10,2012,11,0.039573,0
40059,25470M10,2012,12,0.009719,0
40060,25470M10,2013,01,0.023626,0
40061,25470M10,2013,02,-0.066023,0
40062,25470M10,2013,03,0.089081,0
40063,25470M10,2013,04,0.034037,0
40064,25470M10,2013,05,-0.016586,0
40065,25470M10,2013,06,0.103269,0
40066,25470M10,2013,07,0.050094,0
40067,25470M10,2013,08,0.006943,1
40068,25470M10,2013,09,0.001112,0
40069,25470M10,2013,10,0.071429,0
40070,25470M10,2013,11,0.123069,0
40071,25470M10,2013,12,0.069424,0
40072,25470M10,2014,01,-0.026588,0
40073,25470M10,2014,02,0.043632,0
40074,25470M10,2014,03,0.057274,0
40075,25470M10,2014,04,-0.085999,0
40076,25470M10,2014,05,0.031657,0
40077,25470M10,2014,06,0.109444,0
40078,25470M10,2014,07,-0.049324,0
40079,25470M10,2014,08,0.047519,0
40080,25470M10,2014,09,-0.003549,0
40081,25470M10,2014,10,-0.014401,0
40082,25470M10,2014,11,0.247604,0
40083,25470M10,2014,12,-0.082106,0
40084,25470M10,2015,01,-0.034847,0
40085,25470M10,2015,02,0.066667,0
40086,25470M10,2015,03,-0.066365,0
40087,25470M10,2015,04,-0.034256,0
40088,25470M10,2015,05,0.046261,0
40089,25470M10,2015,06,-0.043509,0
40090,25470M10,2015,07,-0.045783,0
40091,25470M10,2015,08,-0.082650,0
40092,25470M10,2015,09,-0.015691,0
40093,25470M10,2015,10,0.079362,0
40094,25470M10,2015,11,-0.004129,0
40095,25470M10,2015,12,-0.088184,0
40096,25470M10,2016,01,-0.155824,0
40097,25470M10,2016,02,-0.023617,0
40098,25470M10,2016,03,-0.018460,0
40099,25470M10,2016,04,0.065499,0
40100,25470M10,2016,05,0.012376,0
40101,25470M10,2016,06,0.050100,0
40102,25470M10,2016,07,0.019466,0
40103,25470M10,2016,08,-0.059715,0
40104,25470M10,2016,09,0.090583,0
40105,25470M10,2016,10,0.069003,0
40106,25470M10,2016,11,-0.018955,0
40107,25470M10,2016,12,0.008355,0
40108,25470M10,2017,01,0.021405,0
40109,25470M10,2017,02,0.047828,0
40110,25470M10,2017,03,0.024032,0
40111,25470M10,2017,04,0.014963,0
40112,25470M10,2017,05,-0.010397,0
40113,25470M10,2017,06,-0.015838,0
40114,25470M10,2017,07,0.020236,0
40115,25470M10,2017,08,-0.105263,0
40116,25470M10,2017,09,-0.053412,0
40117,25470M10,2017,10,-0.104923,0
40118,25470M10,2017,11,0.043469,0
40119,25470M10,2017,12,-0.057256,0
40120,25470M10,2018,01,-0.017801,0
40121,25470M10,2018,02,-0.111087,0
40122,25470M10,2018,03,-0.091149,0
40123,25470M10,2018,04,-0.114542,0
40124,25470M10,2018,05,-0.119225,0
40125,25470M10,2018,06,0.137394,0
40126,25470M10,2018,07,-0.060994,0
40127,25470M10,2018,08,0.120089,0
40128,25470M10,2018,09,0.011598,0
40129,25470M10,2018,10,-0.140380,0
40130,25470M10,2018,11,0.065712,0
40131,25470M10,2018,12,-0.237790,0
40132,25470M10,2019,01,0.228274,0
40133,25470M10,2019,02,0.059993,0
40134,25470M10,2019,03,-0.025223,0
40135,25470M10,2019,04,0.108236,0
40136,25470M10,2019,05,0.028189,0
40137,25470M10,2019,06,0.063694,0
40138,25470M10,2019,07,-0.118459,0
40139,25470M10,2019,08,-0.008860,0
40140,25470M10,2019,09,0.015197,0
40141,25470M10,2019,10,0.009099,0
40142,25470M10,2019,11,-0.003030,0
40143,25470M10,2019,12,0.038045,0
40144,25470M10,2020,01,0.036369,0
40145,25470M10,2020,02,-0.088139,0
40146,25470M10,2020,03,-0.403640,0
40147,25470M10,2020,04,0.251376,0
40148,25470M10,2020,05,0.265241,0
40149,25470M10,2020,06,0.090363,0
40150,25470M10,2020,07,-0.069545,0
40151,25470M10,2020,08,0.106197,0
40152,25470M10,2020,09,-0.182714,0
40153,25470M10,2020,10,-0.121943,0
40154,25470M10,2020,11,0.407218,0
40155,25470M10,2020,12,-0.098411,0
40156,23918K10,1995,10,C,0
40157,23918K10,1995,11,0.319018,0
40158,23918K10,1995,12,0.116279,0
40159,23918K10,1996,01,-0.075000,0
40160,23918K10,1996,02,0.063063,0
40161,23918K10,1996,03,0.055085,0
40162,23918K10,1996,04,0.228916,0
40163,23918K10,1996,05,0.078431,0
40164,23918K10,1996,06,0.024242,0
40165,23918K10,1996,07,-0.153846,0
40166,23918K10,1996,08,0.150350,0
40167,23918K10,1996,09,-0.027356,0
40168,23918K10,1996,10,-0.025000,0
40169,23918K10,1996,11,-0.121795,0
40170,23918K10,1996,12,0.058394,0
40171,23918K10,1997,01,0.010345,0
40172,23918K10,1997,02,-0.047782,0
40173,23918K10,1997,03,-0.129032,0
40174,23918K10,1997,04,0.057613,0
40175,23918K10,1997,05,0.120623,0
40176,23918K10,1997,06,0.116319,0
40177,23918K10,1997,07,0.026439,0
40178,23918K10,1997,08,0.109091,0
40179,23918K10,1997,09,0.092896,0
40180,23918K10,1997,10,0.027079,0
40181,23918K10,1997,11,-0.160243,0
40182,23918K10,1997,12,0.062802,0
40183,23918K10,1998,01,-0.113636,0
40184,23918K10,1998,02,0.320513,0
40185,23918K10,1998,03,0.034951,0
40186,23918K10,1998,04,-0.005629,0
40187,23918K10,1998,05,-0.073585,0
40188,23918K10,1998,06,0.124236,0
40189,23918K10,1998,07,-0.117754,0
40190,23918K10,1998,08,-0.375770,0
40191,23918K10,1998,09,0.263158,0
40192,23918K10,1998,10,0.020833,0
40193,23918K10,1998,11,0.084184,0
40194,23918K10,1998,12,0.112941,0
40195,23918K10,1999,01,-0.211416,0
40196,23918K10,1999,02,-0.619303,0
40197,23918K10,1999,03,0.239437,0
40198,23918K10,1999,04,0.261364,0
40199,23918K10,1999,05,0.108108,0
40200,23918K10,1999,06,0.012195,0
40201,23918K10,1999,07,-0.461847,0
40202,23918K10,1999,08,-0.037313,0
40203,23918K10,1999,09,-0.077519,0
40204,23918K10,1999,10,-0.016807,0
40205,23918K10,1999,11,-0.025641,0
40206,23918K10,1999,12,-0.061404,0
40207,23918K10,2000,01,-0.308411,0
40208,23918K10,2000,02,-0.351351,0
40209,23918K10,2000,03,0.041667,0
40210,23918K10,2000,04,-0.080000,0
40211,23918K10,2000,05,0.369565,0
40212,23918K10,2000,06,0.523810,0
40213,23918K10,2000,07,0.270833,0
40214,23918K10,2000,08,-0.081967,0
40215,23918K10,2000,09,0.071429,0
40216,23918K10,2000,10,0.500000,0
40217,23918K10,2000,11,-0.061111,0
40218,23918K10,2000,12,0.621302,0
40219,23918K10,2001,01,0.141606,0
40220,23918K10,2001,02,-0.100767,0
40221,23918K10,2001,03,-0.034130,0
40222,23918K10,2001,04,0.036514,0
40223,23918K10,2001,05,0.073864,0
40224,23918K10,2001,06,0.075661,0
40225,23918K10,2001,07,0.054599,0
40226,23918K10,2001,08,-0.036847,0
40227,23918K10,2001,09,-0.014528,0
40228,23918K10,2001,10,-0.105651,0
40229,23918K10,2001,11,0.244505,0
40230,23918K10,2001,12,0.079470,0
40231,23918K10,2002,01,-0.002045,0
40232,23918K10,2002,02,-0.084016,0
40233,23918K10,2002,03,0.131991,0
40234,23918K10,2002,04,0.024506,0
40235,23918K10,2002,05,-0.097222,0
40236,23918K10,2002,06,0.017094,0
40237,23918K10,2002,07,-0.008403,0
40238,23918K10,2002,08,-0.061864,0
40239,23918K10,2002,09,0.065944,0
40240,23918K10,2002,10,0.015678,0
40241,23918K10,2002,11,0.070088,0
40242,23918K10,2002,12,-0.038207,0
40243,23918K10,2003,01,-0.023105,0
40244,23918K10,2003,02,-0.139004,0
40245,23918K10,2003,03,-0.000964,0
40246,23918K10,2003,04,-0.005306,0
40247,23918K10,2003,05,0.176043,0
40248,23918K10,2003,06,0.104330,0
40249,23918K10,2003,07,0.045556,0
40250,23918K10,2003,08,0.085714,0
40251,23918K10,2003,09,0.047039,0
40252,23918K10,2003,10,0.102733,0
40253,23918K10,2003,11,0.087749,0
40254,23918K10,2003,12,0.021477,0
40255,23918K10,2004,01,0.028718,0
40256,23918K10,2004,02,0.134347,0
40257,23918K10,2004,03,0.049220,0
40258,23918K10,2004,04,0.070157,0
40259,23918K10,2004,05,-0.091585,0
40260,23918K10,2004,06,-0.003770,0
40261,23918K10,2004,07,-0.014921,0
40262,23918K10,2004,08,-0.001976,0
40263,23918K10,2004,09,0.027714,0
40264,23918K10,2004,10,-0.049117,0
40265,23918K10,2004,11,0.121540,0
40266,23918K10,2004,12,0.189946,0
40267,23918K10,2005,01,0.061472,0
40268,23918K10,2005,02,0.006673,0
40269,23918K10,2005,03,-0.009233,0
40270,23918K10,2005,04,-0.037037,0
40271,23918K10,2005,05,0.142928,0
40272,23918K10,2005,06,-0.012592,0
40273,23918K10,2005,07,0.038698,0
40274,23918K10,2005,08,-0.028154,0
40275,23918K10,2005,09,0.003485,0
40276,23918K10,2005,10,0.067506,0
40277,23918K10,2005,11,0.067304,0
40278,23918K10,2005,12,-0.035245,0
40279,23918K10,2006,01,0.081161,0
40280,23918K10,2006,02,0.066484,0
40281,23918K10,2006,03,0.031170,0
40282,23918K10,2006,04,-0.065604,0
40283,23918K10,2006,05,-0.058656,0
40284,23918K10,2006,06,-0.061556,0
40285,23918K10,2006,07,0.006439,0
40286,23918K10,2006,08,0.166733,0
40287,23918K10,2006,09,-0.008396,0
40288,23918K10,2006,10,-0.038707,0
40289,23918K10,2006,11,-0.043502,0
40290,23918K10,2006,12,0.068972,0
40291,23918K10,2007,01,-0.040084,0
40292,23918K10,2007,02,-0.001831,0
40293,23918K10,2007,03,-0.021651,0
40294,23918K10,2007,04,0.024194,0
40295,23918K10,2007,05,0.011353,0
40296,23918K10,2007,06,-0.024443,0
40297,23918K10,2007,07,-0.017446,0
40298,23918K10,2007,08,0.086513,0
40299,23918K10,2007,09,0.098401,0
40300,23918K10,2007,10,0.031814,0
40301,23918K10,2007,11,-0.049548,0
40302,23918K10,2007,12,-0.090542,0
40303,23918K10,2008,01,-0.051819,0
40304,23918K10,2008,02,-0.071121,0
40305,23918K10,2008,03,-0.037679,0
40306,23918K10,2008,04,0.097362,0
40307,23918K10,2008,05,-0.010113,0
40308,23918K10,2008,06,0.024094,0
40309,23918K10,2008,07,0.051195,0
40310,23918K10,2008,08,0.027574,0
40311,23918K10,2008,09,-0.006621,0
40312,23918K10,2008,10,-0.004561,0
40313,23918K10,2008,11,-0.114537,0
40314,23918K10,2008,12,-0.013532,0
40315,23918K10,2009,01,-0.051846,0
40316,23918K10,2009,02,-0.001702,0
40317,23918K10,2009,03,-0.063299,0
40318,23918K10,2009,04,0.055063,0
40319,23918K10,2009,05,-0.027173,0
40320,23918K10,2009,06,0.096431,0
40321,23918K10,2009,07,0.004852,0
40322,23918K10,2009,08,0.040443,0
40323,23918K10,2009,09,0.095339,0
40324,23918K10,2009,10,-0.063736,0
40325,23918K10,2009,11,0.117104,0
40326,23918K10,2009,12,-0.008440,0
40327,23918K10,2010,01,0.017365,0
40328,23918K10,2010,02,0.030957,0
40329,23918K10,2010,03,0.029054,0
40330,23918K10,2010,04,-0.015300,0
40331,23918K10,2010,05,0.016018,0
40332,23918K10,2010,06,-0.015608,0
40333,23918K10,2010,07,-0.081999,0
40334,23918K10,2010,08,0.127355,0
40335,23918K10,2010,09,0.068245,0
40336,23918K10,2010,10,0.039403,0
40337,23918K10,2010,11,0.013240,0
40338,23918K10,2010,12,-0.044154,0
40339,23918K10,2011,01,0.062743,0
40340,23918K10,2011,02,0.074746,0
40341,23918K10,2011,03,0.077359,0
40342,23918K10,2011,04,0.030172,0
40343,23918K10,2011,05,-0.045862,0
40344,23918K10,2011,06,0.030458,1
40345,23918K10,2011,07,-0.035446,0
40346,23918K10,2011,08,-0.119224,0
40347,23918K10,2011,09,-0.148274,0
40348,23918K10,2011,10,0.116962,0
40349,23918K10,2011,11,0.088286,0
40350,23918K10,2011,12,-0.004857,0
40351,23918K10,2012,01,0.079145,0
40352,23918K10,2012,02,0.057939,0
40353,23918K10,2012,03,0.041825,0
40354,23918K10,2012,04,-0.017633,0
40355,23918K10,2012,05,-0.082750,0
40356,23918K10,2012,06,0.208738,0
40357,23918K10,2012,07,0.002138,0
40358,23918K10,2012,08,-0.011685,0
40359,23918K10,2012,09,0.065179,0
40360,23918K10,2012,10,0.085996,0
40361,23918K10,2012,11,-0.040171,0
40362,23918K10,2012,12,0.023426,0
40363,23918K10,2013,01,0.044151,0
40364,23918K10,2013,02,0.036479,0
40365,23918K10,2013,03,-0.008611,0
40366,23918K10,2013,04,0.000506,0
40367,23918K10,2013,05,0.045681,0
40368,23918K10,2013,06,-0.026356,0
40369,23918K10,2013,07,-0.036341,0
40370,23918K10,2013,08,-0.076454,0
40371,23918K10,2013,09,0.058506,0
40372,23918K10,2013,10,-0.012127,0
40373,23918K10,2013,11,0.059420,0
40374,23918K10,2013,12,0.064148,0
40375,23918K10,2014,01,0.024617,0
40376,23918K10,2014,02,0.058525,0
40377,23918K10,2014,03,0.001746,0
40378,23918K10,2014,04,0.006536,0
40379,23918K10,2014,05,0.018615,0
40380,23918K10,2014,06,0.024508,0
40381,23918K10,2014,07,-0.025996,0
40382,23918K10,2014,08,0.060193,0
40383,23918K10,2014,09,-0.020621,0
40384,23918K10,2014,10,0.067405,0
40385,23918K10,2014,11,-0.019726,0
40386,23918K10,2014,12,-0.010323,0
40387,23918K10,2015,01,-0.008978,0
40388,23918K10,2015,02,-0.006128,0
40389,23918K10,2015,03,0.089544,0
40390,23918K10,2015,04,-0.002215,0
40391,23918K10,2015,05,0.033046,0
40392,23918K10,2015,06,-0.051444,0
40393,23918K10,2015,07,-0.005537,0
40394,23918K10,2015,08,-0.042895,0
40395,23918K10,2015,09,-0.043760,0
40396,23918K10,2015,10,0.071616,0
40397,23918K10,2015,11,-0.057670,0
40398,23918K10,2015,12,-0.045591,0
40399,23918K10,2016,01,-0.037154,0
40400,23918K10,2016,02,-0.017134,0
40401,23918K10,2016,03,0.112324,0
40402,23918K10,2016,04,0.007086,0
40403,23918K10,2016,05,0.046279,0
40404,23918K10,2016,06,0.000000,0
40405,23918K10,2016,07,0.002845,0
40406,23918K10,2016,08,-0.166495,0
40407,23918K10,2016,09,0.022281,0
40408,23918K10,2016,10,-0.112759,0
40409,23918K10,2016,11,0.080689,0
40410,23918K10,2016,12,0.013417,0
40411,23918K10,2017,01,-0.007009,0
