,date,CUSIP,quarters,average_return,date,CUSIP,quarters
13964,2009,87259010,4,-0.03735166666666665,,,
13965,2010,87259010,1,-0.0062399999999999956,,,
13966,2010,87259010,2,0.05564666666666668,,,
13967,2010,87259010,3,0.08723366666666667,,,
13968,2010,87259010,4,0.06734633333333334,,,
13969,2011,87259010,1,0.08840666666666668,,,
13970,2011,87259010,2,0.020453,,,
13971,2011,87259010,3,-0.196172,,,
13972,2011,87259010,4,-0.0006226666666666672,,,
13973,2012,87259010,1,0.019773000000000002,,,
13974,2012,87259010,2,-0.12288733333333333,,,
13975,2012,87259010,3,0.25405300000000003,,,
13976,2012,87259010,4,-0.050556,,,
13977,2013,87259010,1,0.03278933333333333,,,
13978,2013,87259010,2,0.16364333333333334,,,
13979,2013,87259010,3,0.017490000000000002,,,
13980,2013,87259010,4,0.09969766666666668,,,
13981,2014,87259010,1,-0.0035329999999999992,,,
13982,2014,87259010,2,0.012720000000000002,,,
13983,2014,87259010,3,-0.049092000000000004,,,
13984,2014,87259010,4,-0.021999,,,
13985,2015,87259010,1,0.05804366666666667,,,
13986,2015,87259010,2,0.071171,,,
13987,2015,87259010,3,0.009324666666666667,,,
13988,2015,87259010,4,-0.003111333333333332,,,
13989,2016,87259010,1,-0.005763666666666667,,,
13990,2016,87259010,2,0.042036333333333335,,,
13991,2016,87259010,3,0.02638333333333333,,,
13992,2016,87259010,4,0.07179533333333332,,,
13993,2017,87259010,1,0.03996233333333333,,,
13994,2017,87259010,2,-0.019046,,,
13995,2017,87259010,3,0.006495999999999999,,,
13996,2017,87259010,4,0.010350666666666668,,,
13997,2018,87259010,1,-0.012280333333333336,,,
13998,2018,87259010,2,-0.0051543333333333346,,,
13999,2018,87259010,3,0.05584666666666666,,,
14000,2018,87259010,4,-0.03179766666666666,,,
14001,2019,87259010,1,0.029538333333333333,,,
14002,2019,87259010,2,0.023997333333333332,,,
14003,2019,87259010,3,0.021184000000000005,,,
14004,2019,87259010,4,-0.000664333333333335,,,
14005,2020,87259010,1,0.026305000000000005,,,
14006,2020,87259010,2,0.07684266666666667,,,
14007,2020,87259010,3,0.032579333333333335,,,
14008,2020,87259010,4,0.06192333333333333,2020,87259010,4.0
14009,1980,87612E10,1,-0.013464666666666666,,,
14010,1980,87612E10,2,0.04099033333333333,,,
14011,1980,87612E10,3,0.04238033333333333,,,
14012,1980,87612E10,4,-0.033481000000000004,,,
14013,1981,87612E10,1,0.09689933333333334,,,
14014,1981,87612E10,2,-0.011816000000000002,,,
14015,1981,87612E10,3,0.009687333333333333,,,
14016,1981,87612E10,4,0.036171,,,
14017,1982,87612E10,1,0.04358666666666666,,,
14018,1982,87612E10,2,0.039662333333333334,,,
14019,1982,87612E10,3,0.08657500000000001,,,
14020,1982,87612E10,4,0.06232933333333334,,,
14021,1983,87612E10,1,0.07779000000000001,,,
14022,1983,87612E10,2,0.032282,,,
14023,1983,87612E10,3,-0.033724333333333335,,,
14024,1983,87612E10,4,-0.020379,,,
14025,1984,87612E10,1,-0.027066666666666666,,,
14026,1984,87612E10,2,0.04105133333333333,,,
14027,1984,87612E10,3,0.026811,,,
14028,1984,87612E10,4,-0.020689000000000003,,,
14029,1985,87612E10,1,0.07548333333333333,,,
14030,1985,87612E10,2,0.033701666666666664,,,
14031,1985,87612E10,3,-0.03216466666666667,,,
14032,1985,87612E10,4,0.06778566666666666,,,
14033,1986,87612E10,1,0.045461,,,
14034,1986,87612E10,2,0.028133666666666664,,,
14035,1986,87612E10,3,-0.07759566666666666,,,
14036,1986,87612E10,4,0.0004690000000000018,,,
14037,1987,87612E10,1,0.025727333333333335,,,
14038,1987,87612E10,2,0.04032233333333333,,,
14039,1987,87612E10,3,0.06057366666666667,,,
14040,1987,87612E10,4,-0.19559233333333334,,,
14041,1988,87612E10,1,0.11942833333333332,,,
14042,1988,87612E10,2,-0.018349,,,
14043,1988,87612E10,3,0.053439999999999994,,,
14044,1988,87612E10,4,-0.009191666666666666,,,
14045,1989,87612E10,1,0.049277999999999995,,,
14046,1989,87612E10,2,0.035938000000000005,,,
14047,1989,87612E10,3,0.08575566666666667,,,
14048,1989,87612E10,4,0.005521000000000001,,,
14049,1990,87612E10,1,0.031344000000000004,,,
14050,1990,87612E10,2,0.022337666666666662,,,
14051,1990,87612E10,3,-0.09761900000000001,,,
14052,1990,87612E10,4,0.03458033333333333,,,
14053,1991,87612E10,1,0.072409,,,
14054,1991,87612E10,2,0.012216,,,
14055,1991,87612E10,3,0.012405000000000005,,,
14056,1991,87612E10,4,-0.04756466666666667,,,
14057,1992,87612E10,1,0.006062000000000002,,,
14058,1992,87612E10,2,0.02847066666666667,,,
14059,1992,87612E10,3,0.015848,,,
14060,1992,87612E10,4,0.031054333333333333,,,
14061,1993,87612E10,1,0.031067,,,
14062,1993,87612E10,2,-0.06532166666666667,,,
14063,1993,87612E10,3,0.01484,,,
14064,1993,87612E10,4,-0.008856666666666665,,,
14065,1994,87612E10,1,0.03389533333333333,,,
14066,1994,87612E10,2,0.03765633333333333,,,
14067,1994,87612E10,3,-0.015487333333333334,,,
14068,1994,87612E10,4,-0.02050466666666666,,,
14069,1995,87612E10,1,0.005864000000000001,,,
14070,1995,87612E10,2,0.004525999999999999,,,
14071,1995,87612E10,3,0.021458,,,
14072,1995,87612E10,4,0.000520666666666667,,,
14073,1996,87612E10,1,0.046261666666666666,,,
14074,1996,87612E10,2,0.06962766666666666,,,
14075,1996,87612E10,3,-0.0058976666666666665,,,
14076,1996,87612E10,4,0.06208433333333333,,,
14077,1997,87612E10,1,0.024393,,,
14078,1997,87612E10,2,0.08534633333333332,,,
14079,1997,87612E10,3,0.052182000000000006,,,
14080,1997,87612E10,4,0.03968533333333333,,,
14081,1998,87612E10,1,0.093733,,,
14082,1998,87612E10,2,0.03411566666666667,,,
14083,1998,87612E10,3,-0.090292,,,
14084,1998,87612E10,4,0.15164733333333333,,,
14085,1999,87612E10,1,0.07433033333333333,,,
14086,1999,87612E10,2,-0.006838666666666664,,,
14087,1999,87612E10,3,-0.023540999999999996,,,
14088,1999,87612E10,4,0.07004366666666667,,,
14089,2000,87612E10,1,0.020374666666666662,,,
14090,2000,87612E10,2,-0.08034066666666667,,,
14091,2000,87612E10,3,-0.03140933333333333,,,
14092,2000,87612E10,4,0.08034666666666666,,,
14093,2001,87612E10,1,0.043702,,,
14094,2001,87612E10,2,-0.011481333333333335,,,
14095,2001,87612E10,3,-0.022809,,,
14096,2001,87612E10,4,0.09383466666666666,,,
14097,2002,87612E10,1,0.018599999999999995,,,
14098,2002,87612E10,2,-0.039185000000000005,,,
14099,2002,87612E10,3,-0.07807599999999999,,,
14100,2002,87612E10,4,0.013198666666666673,,,
14101,2003,87612E10,1,-0.006883999999999998,,,
14102,2003,87612E10,2,0.09102633333333333,,,
14103,2003,87612E10,3,0.0002859999999999992,,,
14104,2003,87612E10,4,0.007967666666666666,,,
14105,2004,87612E10,1,0.05767166666666667,,,
14106,2004,87612E10,2,-0.018228666666666667,,,
14107,2004,87612E10,3,0.021982666666666668,,,
14108,2004,87612E10,4,0.04828866666666667,,,
14109,2005,87612E10,1,-0.011839666666666665,,,
14110,2005,87612E10,2,0.03328433333333333,,,
14111,2005,87612E10,3,-0.012499666666666668,2005,87612E10,3.0
14112,2005,87612E10,4,0.020779999999999996,,,
14113,2006,87612E10,1,-0.017500666666666668,,,
14114,2006,87612E10,2,-0.018966666666666666,2006,87612E10,2.0
14115,2006,87612E10,3,0.045934333333333334,,,
14116,2006,87612E10,4,0.012278999999999998,,,
14117,2007,87612E10,1,0.014460333333333332,,,
14118,2007,87612E10,2,0.024719666666666668,,,
14119,2007,87612E10,3,0.0024556666666666637,,,
14120,2007,87612E10,4,-0.07379566666666666,,,
14121,2008,87612E10,1,0.007845666666666666,,,
14122,2008,87612E10,2,-0.024480333333333337,,,
14123,2008,87612E10,3,0.024596000000000007,,,
14124,2008,87612E10,4,-0.10459566666666666,,,
14125,2009,87612E10,1,0.010275666666666674,,,
14126,2009,87612E10,2,0.053489,,,
14127,2009,87612E10,3,0.05990633333333333,,,
14128,2009,87612E10,4,0.013754,,,
14129,2010,87612E10,1,0.02970333333333333,,,
14130,2010,87612E10,2,-0.01842433333333333,,,
14131,2010,87612E10,3,0.030015333333333335,,,
14132,2010,87612E10,4,0.043011,,,
14133,2011,87612E10,1,-0.05783366666666667,,,
14134,2011,87612E10,2,-0.019081333333333336,,,
14135,2011,87612E10,3,0.01868533333333333,,,
14136,2011,87612E10,4,0.018796666666666666,,,
14137,2012,87612E10,1,0.04716533333333334,,,
14138,2012,87612E10,2,0.0012773333333333334,,,
14139,2012,87612E10,3,0.031751666666666664,,,
14140,2012,87612E10,4,-0.020798,,,
14141,2013,87612E10,1,0.052108666666666664,,,
14142,2013,87612E10,2,0.003898333333333334,,,
14143,2013,87612E10,3,-0.02003733333333333,,,
14144,2013,87612E10,4,-0.0014336666666666666,,,
14145,2014,87612E10,1,-0.008496333333333333,,,
14146,2014,87612E10,2,-0.010795666666666667,,,
14147,2014,87612E10,3,0.029509999999999998,,,
14148,2014,87612E10,4,0.07250866666666667,,,
14149,2015,87612E10,1,0.029570333333333334,,,
14150,2015,87612E10,2,0.0008190000000000003,,,
14151,2015,87612E10,3,-0.009606333333333333,,,
14152,2015,87612E10,4,-0.023559999999999998,,,
14153,2016,87612E10,1,0.04573366666666667,,,
14154,2016,87612E10,2,-0.04882166666666667,,,
14155,2016,87612E10,3,-0.0009546666666666674,,,
14156,2016,87612E10,4,0.022804333333333333,,,
14157,2017,87612E10,1,-0.08248666666666667,,,
14158,2017,87612E10,2,-0.013896666666666668,,,
14159,2017,87612E10,3,0.046366333333333336,,,
14160,2017,87612E10,4,0.038297000000000005,,,
14161,2018,87612E10,1,0.02808833333333333,,,
14162,2018,87612E10,2,0.034168000000000004,,,
14163,2018,87612E10,3,0.05349433333333334,,,
14164,2018,87612E10,4,-0.08813333333333333,,,
14165,2019,87612E10,1,0.07109700000000001,,,
14166,2019,87612E10,2,0.029529333333333335,,,
14167,2019,87612E10,3,0.080963,,,
14168,2019,87612E10,4,0.06702433333333334,,,
14169,2020,87612E10,1,-0.09919133333333334,,,
14170,2020,87612E10,2,0.09383400000000001,,,
14171,2020,87612E10,3,0.09910200000000001,,,
14172,2020,87612E10,4,0.044711999999999995,,,
14173,1982,88162420,1,-0.0526315,,,
14174,1982,88162420,2,-0.034589,,,
14175,1982,88162420,3,0.10803266666666667,,,
14176,1982,88162420,4,-0.028410000000000005,,,
14177,1983,88162420,1,-0.08749499999999999,,,
14178,1983,88162420,2,0.04671566666666666,,,
14179,1983,88162420,3,-0.19916466666666666,,,
14180,1983,88162420,4,-0.14473899999999998,,,
14181,1984,88162420,1,0.11443933333333334,,,
14182,1984,88162420,2,-0.11326000000000001,,,
14183,1984,88162420,3,-0.070845,,,
14184,1984,88162420,4,0.01418833333333334,,,
14185,1985,88162420,1,0.17903733333333335,,,
14186,1985,88162420,2,0.02470266666666666,,,
14187,1985,88162420,3,0.17046066666666668,,,
14188,1985,88162420,4,0.012658666666666667,,,
14189,1986,88162420,1,0.020654999999999996,,,
14190,1986,88162420,2,0.018259666666666664,,,
14191,1986,88162420,3,0.10105066666666666,,,
14192,1986,88162420,4,0.087624,,,
14193,1987,88162420,1,0.09542266666666667,,,
14194,1987,88162420,2,0.04295300000000001,,,
14195,1987,88162420,3,-0.003121666666666665,,,
14196,1987,88162420,4,-0.10682599999999998,,,
14197,1988,88162420,1,-0.0054116666666666575,,,
14198,1988,88162420,2,-0.027142333333333338,,,
14199,1988,88162420,3,0.058657666666666664,,,
14200,1988,88162420,4,0.037326333333333336,,,
14201,1989,88162420,1,0.05684033333333333,,,
14202,1989,88162420,2,0.060874000000000004,,,
14203,1989,88162420,3,0.001768666666666666,,,
14204,1989,88162420,4,0.07745266666666667,,,
14205,1990,88162420,1,-0.022118666666666665,,,
14206,1990,88162420,2,0.022356,,,
14207,1990,88162420,3,-0.052990333333333334,,,
14208,1990,88162420,4,0.059123,,,
14209,1991,88162420,1,0.06624999999999999,,,
14210,1991,88162420,2,-0.02234533333333334,,,
14211,1991,88162420,3,0.15512966666666667,,,
14212,1991,88162420,4,0.005833333333333339,,,
14213,1992,88162420,1,0.09884866666666665,,,
14214,1992,88162420,2,-0.014064000000000002,,,
14215,1992,88162420,3,0.090586,,,
14216,1992,88162420,4,0.13735566666666665,,,
14217,1993,88162420,1,0.012958666666666669,,,
14218,1993,88162420,2,-0.023384999999999993,,,
14219,1993,88162420,3,0.143622,,,
14220,1993,88162420,4,0.008097333333333331,,,
14221,1994,88162420,1,-0.04793133333333333,,,
14222,1994,88162420,2,-0.007391666666666671,,,
14223,1994,88162420,3,0.06091766666666667,,,
14224,1994,88162420,4,-0.050945,,,
14225,1995,88162420,1,0.07863533333333333,,,
14226,1995,88162420,2,0.079801,,,
14227,1995,88162420,3,-0.010634333333333334,,,
14228,1995,88162420,4,0.087542,,,
14229,1996,88162420,1,-0.05896766666666667,,,
14230,1996,88162420,2,0.003514000000000008,,,
14231,1996,88162420,3,0.08464033333333332,,,
14232,1996,88162420,4,0.031800666666666665,,,
14233,1997,88162420,1,0.039187999999999994,,,
14234,1997,88162420,2,0.05919766666666667,,,
14235,1997,88162420,3,-0.044770666666666674,,,
14236,1997,88162420,4,-0.04845566666666667,,,
14237,1998,88162420,1,-0.031786,,,
14238,1998,88162420,2,-0.060265000000000006,,,
14239,1998,88162420,3,0.02608433333333333,,,
14240,1998,88162420,4,0.026951,,,
14241,1999,88162420,1,0.05766333333333334,,,
14242,1999,88162420,2,0.012277666666666668,,,
14243,1999,88162420,3,0.010484666666666665,,,
14244,1999,88162420,4,0.13444399999999998,,,
14245,2000,88162420,1,0.03259266666666668,,,
14246,2000,88162420,2,0.1446316666666667,,,
14247,2000,88162420,3,0.10063499999999999,,,
14248,2000,88162420,4,0.011555666666666664,,,
14249,2001,88162420,1,-0.07443999999999999,,,
14250,2001,88162420,2,0.04579333333333333,,,
14251,2001,88162420,3,-0.0019409999999999983,,,
14252,2001,88162420,4,0.007820333333333335,,,
14253,2002,88162420,1,-0.038019000000000004,,,
14254,2002,88162420,2,0.073026,,,
14255,2002,88162420,3,0.0015763333333333332,,,
14256,2002,88162420,4,0.051542333333333336,,,
14257,2003,88162420,1,0.027536,,,
14258,2003,88162420,2,0.110254,,,
14259,2003,88162420,3,0.002356333333333333,,,
14260,2003,88162420,4,-0.0013243333333333325,,,
14261,2004,88162420,1,0.039606999999999996,,,
14262,2004,88162420,2,0.021068000000000003,,,
14263,2004,88162420,3,-0.08140133333333334,,,
14264,2004,88162420,4,0.049229999999999996,,,
14265,2005,88162420,1,0.013937,,,
14266,2005,88162420,2,0.003927,,,
14267,2005,88162420,3,0.024583666666666667,,,
14268,2005,88162420,4,0.08893933333333333,,,
14269,2006,88162420,1,-0.013805666666666667,,,
14270,2006,88162420,2,-0.08267799999999999,,,
14271,2006,88162420,3,0.02700166666666667,,,
14272,2006,88162420,4,-0.029550333333333335,,,
14273,2007,88162420,1,0.06590866666666666,,,
14274,2007,88162420,2,0.033875666666666665,,,
14275,2007,88162420,3,0.026148666666666667,,,
14276,2007,88162420,4,0.015827333333333336,,,
14277,2008,88162420,1,0.00010033333333333422,,,
14278,2008,88162420,2,-0.001753333333333334,,,
14279,2008,88162420,3,0.0016113333333333327,,,
14280,2008,88162420,4,-0.022698999999999997,,,
14281,2009,88162420,1,0.021103999999999998,,,
14282,2009,88162420,2,0.032744333333333334,,,
14283,2009,88162420,3,0.010414666666666668,,,
14284,2009,88162420,4,0.03716733333333333,,,
14285,2010,88162420,1,0.04068466666666667,,,
14286,2010,88162420,2,-0.06136866666666666,,,
14287,2010,88162420,3,0.007223999999999999,,,
14288,2010,88162420,4,-0.0021759999999999995,,,
14289,2011,88162420,1,-0.009850666666666666,,,
14290,2011,88162420,2,-0.007690333333333329,,,
14291,2011,88162420,3,-0.08037333333333334,,,
14292,2011,88162420,4,0.030456,,,
14293,2012,88162420,1,0.040842666666666666,,,
14294,2012,88162420,2,-0.038644333333333336,,,
14295,2012,88162420,3,0.019008999999999998,,,
14296,2012,88162420,4,-0.031307,,,
14297,2013,88162420,1,0.023701666666666666,,,
14298,2013,88162420,2,-0.0009866666666666659,,,
14299,2013,88162420,3,-0.009309,,,
14300,2013,88162420,4,0.024268333333333333,,,
14301,2014,88162420,1,0.09937633333333334,,,
14302,2014,88162420,2,0.001144333333333333,,,
14303,2014,88162420,3,0.010702333333333333,,,
14304,2014,88162420,4,0.024851333333333333,,,
14305,2015,88162420,1,0.030062000000000002,,,
14306,2015,88162420,2,-0.015495,,,
14307,2015,88162420,3,-0.005814333333333334,,,
14308,2015,88162420,4,0.05344933333333333,,,
14309,2016,88162420,1,-0.06369233333333334,,,
14310,2016,88162420,2,-0.018396333333333334,,,
14311,2016,88162420,3,-0.024532333333333333,,,
14312,2016,88162420,4,-0.072812,,,
14313,2017,88162420,1,-0.03457533333333334,,,
14314,2017,88162420,2,0.023635,,,
14315,2017,88162420,3,-0.14208333333333334,,,
14316,2017,88162420,4,0.047613666666666665,,,
14317,2018,88162420,1,-0.030943666666666664,2018,88162420,1.0
14318,2018,88162420,2,0.12633766666666668,2018,88162420,2.0
14319,2018,88162420,3,-0.039482666666666666,2018,88162420,3.0
14320,2018,88162420,4,-0.09282266666666668,2018,88162420,4.0
14321,2019,88162420,1,0.022272666666666673,2019,88162420,1.0
14322,2019,88162420,2,-0.13131800000000002,2019,88162420,2.0
14323,2019,88162420,3,-0.09121,2019,88162420,3.0
14324,2019,88162420,4,0.13454,2019,88162420,4.0
14325,2020,88162420,1,-0.017094666666666664,2020,88162420,1.0
14326,2020,88162420,2,0.11556533333333335,2020,88162420,2.0
14327,2020,88162420,3,-0.09863933333333334,2020,88162420,3.0
14328,2020,88162420,4,0.024377,2020,88162420,4.0
14329,1995,89289310,1,0.1036585,,,
14330,1995,89289310,2,0.03441299999999999,,,
14331,1995,89289310,3,0.026169333333333333,,,
14332,1995,89289310,4,-0.012797333333333332,,,
14333,1996,89289310,1,0.015177999999999999,,,
14334,1996,89289310,2,0.042645666666666665,,,
14335,1996,89289310,3,0.013134999999999999,,,
14336,1996,89289310,4,0.03836933333333333,,,
14337,1997,89289310,1,0.05659466666666666,,,
14338,1997,89289310,2,0.006779666666666666,,,
14339,1997,89289310,3,-0.030009999999999995,,,
14340,1997,89289310,4,-0.011255000000000001,,,
14341,1998,89289310,1,0.06244666666666667,,,
14342,1998,89289310,2,-0.0071706666666666655,,,
14343,1998,89289310,3,-0.14620766666666665,,,
14344,1998,89289310,4,0.11146733333333332,,,
14345,1999,89289310,1,-0.014855333333333333,,,
14346,1999,89289310,2,0.12655866666666668,,,
14347,1999,89289310,3,-0.06982066666666667,,,
14348,1999,89289310,4,0.062161,,,
14349,2000,89289310,1,-0.06387633333333335,,,
14350,2000,89289310,2,0.04077266666666667,,,
14351,2000,89289310,3,0.028558333333333335,,,
14352,2000,89289310,4,0.041055,,,
14353,2001,89289310,1,0.062315333333333334,,,
14354,2001,89289310,2,0.009288000000000005,,,
14355,2001,89289310,3,-0.017955666666666665,,,
14356,2001,89289310,4,0.07464433333333333,,,
14357,2002,89289310,1,0.013665999999999998,,,
14358,2002,89289310,2,0.020414,,,
14359,2002,89289310,3,-0.052649999999999995,,,
14360,2002,89289310,4,0.040069999999999995,,,
14361,2003,89289310,1,-0.010475333333333335,,,
14362,2003,89289310,2,0.024569999999999998,,,
14363,2003,89289310,3,0.044549000000000005,,,
14364,2003,89289310,4,0.06257733333333333,,,
14365,2004,89289310,1,0.041522666666666666,,,
14366,2004,89289310,2,0.023056999999999998,,,
14367,2004,89289310,3,-0.010953333333333334,,,
14368,2004,89289310,4,0.02192933333333334,,,
14369,2005,89289310,1,0.04382366666666667,,,
14370,2005,89289310,2,-0.032669,,,
14371,2005,89289310,3,0.036776333333333334,,,
14372,2005,89289310,4,-0.042904,,,
14373,2006,89289310,1,0.029479999999999996,,,
14374,2006,89289310,2,0.004744333333333333,2006,89289310,2.0
14375,2006,89289310,3,-0.005500666666666663,,,
14376,2006,89289310,4,0.03143066666666667,,,
14377,2007,89289310,1,0.05141333333333334,,,
14378,2007,89289310,2,0.03802933333333333,2007,89289310,2.0
14379,2007,89289310,3,-0.045946999999999995,2007,89289310,3.0
14380,2007,89289310,4,0.10266466666666667,2007,89289310,4.0
14381,2008,89289310,1,-0.004222,,,
14382,2008,89289310,2,0.0073974999999999996,,,
14383,1980,89417E10,1,-0.05371066666666668,,,
14384,1980,89417E10,2,0.03128633333333333,,,
14385,1980,89417E10,3,0.020343000000000003,,,
14386,1980,89417E10,4,0.013148000000000002,,,
14387,1981,89417E10,1,0.021423333333333332,,,
14388,1981,89417E10,2,0.033026999999999994,,,
14389,1981,89417E10,3,0.027211000000000003,,,
14390,1981,89417E10,4,0.02219666666666666,,,
14391,1982,89417E10,1,-0.004184333333333332,,,
14392,1982,89417E10,2,-0.07919566666666666,,,
14393,1982,89417E10,3,0.094209,,,
14394,1982,89417E10,4,0.10018200000000001,,,
14395,1983,89417E10,1,0.04833066666666667,,,
14396,1983,89417E10,2,-0.010903333333333334,,,
14397,1983,89417E10,3,-0.037539666666666666,,,
14398,1983,89417E10,4,0.020184666666666667,,,
14399,1984,89417E10,1,0.034024,,,
14400,1984,89417E10,2,-0.06309,,,
14401,1984,89417E10,3,0.01709233333333333,,,
14402,1984,89417E10,4,0.027623666666666668,,,
14403,1985,89417E10,1,0.052026333333333334,,,
14404,1985,89417E10,2,0.060101999999999996,,,
14405,1985,89417E10,3,-0.01854,,,
14406,1985,89417E10,4,0.059842,,,
14407,1986,89417E10,1,0.09024233333333333,,,
14408,1986,89417E10,2,-0.037295,,,
14409,1986,89417E10,3,-0.05378666666666667,,,
14410,1986,89417E10,4,0.02732166666666667,,,
14411,1987,89417E10,1,0.06581566666666668,,,
14412,1987,89417E10,2,-0.006741333333333335,,,
14413,1987,89417E10,3,0.052215333333333336,,,
14414,1987,89417E10,4,-0.04053,,,
14415,1988,89417E10,1,-0.013184666666666666,,,
14416,1988,89417E10,2,0.002663666666666667,,,
14417,1988,89417E10,3,0.006239000000000001,,,
14418,1988,89417E10,4,0.0046773333333333346,,,
14419,1989,89417E10,1,0.04209433333333334,,,
14420,1989,89417E10,2,0.03387766666666667,,,
14421,1989,89417E10,3,0.03837633333333334,,,
14422,1989,89417E10,4,0.007315666666666669,,,
14423,1990,89417E10,1,0.007975999999999999,,,
14424,1990,89417E10,2,-0.006060333333333334,,,
14425,1990,89417E10,3,-0.03917533333333333,,,
14426,1990,89417E10,4,0.08644433333333335,,,
14427,1991,89417E10,1,0.03863566666666667,,,
14428,1991,89417E10,2,-0.029947333333333336,,,
14429,1991,89417E10,3,-0.0040793333333333315,,,
14430,1991,89417E10,4,0.06312966666666667,,,
14431,1992,89417E10,1,-0.0077603333333333335,,,
14432,1992,89417E10,2,0.04822566666666667,,,
14433,1992,89417E10,3,-0.0134,,,
14434,1992,89417E10,4,0.008862333333333333,,,
14435,1993,89417E10,1,0.013763,,,
14436,1993,89417E10,2,0.002499,,,
14437,1993,89417E10,3,0.05020766666666666,,,
14438,1993,89417E10,4,-0.0013209999999999993,,,
14439,1994,89417E10,1,-0.04391166666666666,,,
14440,1994,89417E10,2,0.014110333333333334,,,
14441,1994,89417E10,3,0.008364666666666668,,,
14442,1994,89417E10,4,0.037781333333333326,,,
14443,1995,89417E10,1,0.040717,,,
14444,1995,89417E10,2,-0.0013943333333333342,,,
14445,1995,89417E10,3,0.06202633333333333,,,
14446,1995,89417E10,4,-0.008908999999999997,,,
14447,1996,89417E10,1,0.0020143333333333346,,,
14448,1996,89417E10,2,-0.009119,,,
14449,1996,89417E10,3,0.01608533333333333,,,
14450,1996,89417E10,4,0.021905333333333332,,,
14451,1997,89417E10,1,0.03805733333333333,,,
14452,1997,89417E10,2,0.057639666666666665,,,
14453,1997,89417E10,3,0.027378999999999997,,,
14454,1997,89417E10,4,0.004171666666666666,,,
14455,1998,89417E10,1,0.030047666666666667,,,
14456,1998,89417E10,2,-0.016123000000000002,,,
14457,1998,89417E10,3,-0.07496366666666665,,,
14458,1998,89417E10,4,0.026021,,,
14459,1999,89417E10,1,-0.028858666666666668,,,
14460,1999,89417E10,2,0.021883999999999997,,,
14461,1999,89417E10,3,-0.04189400000000001,,,
14462,1999,89417E10,4,0.07718333333333334,,,
14463,2000,89417E10,1,0.05817066666666667,,,
14464,2000,89417E10,2,0.004596000000000003,,,
14465,2000,89417E10,3,0.13834333333333335,,,
14466,2000,89417E10,4,0.03542233333333333,,,
14467,2001,89417E10,1,-0.06474200000000001,,,
14468,2001,89417E10,2,0.05109933333333333,,,
14469,2001,89417E10,3,-0.06307466666666667,,,
14470,2001,89417E10,4,0.026378333333333337,,,
14471,2002,89417E10,1,0.018039999999999997,,,
14472,2002,89417E10,2,-0.045991333333333335,,,
14473,2002,89417E10,3,-0.08992066666666666,,,
14474,2002,89417E10,4,0.066518,,,
14475,2003,89417E10,1,-0.01869566666666667,,,
14476,2003,89417E10,2,0.05037266666666667,,,
14477,2003,89417E10,3,0.008429333333333336,,,
14478,2003,89417E10,4,0.026414333333333335,,,
14479,2004,89417E10,1,0.00664566666666667,,,
14480,2004,89417E10,2,0.008207,,,
14481,2004,89417E10,3,-0.06348133333333333,,,
14482,2004,89417E10,4,0.041210666666666666,,,
14483,2005,89417E10,1,-0.0007649999999999995,,,
14484,2005,89417E10,2,0.027470333333333336,,,
14485,2005,89417E10,3,0.04641133333333333,,,
14486,2005,89417E10,4,0.0006153333333333335,,,
14487,2006,89417E10,1,-0.019776333333333337,,,
14488,2006,89417E10,2,0.02400066666666667,,,
14489,2006,89417E10,3,0.019971,,,
14490,2006,89417E10,4,0.04834266666666667,,,
14491,2007,89417E10,1,-0.009880333333333331,,,
14492,2007,89417E10,2,0.013095333333333332,,,
14493,2007,89417E10,3,-0.017928666666666666,,,
14494,2007,89417E10,4,0.024279,,,
14495,2008,89417E10,1,-0.03460233333333334,,,
14496,2008,89417E10,2,-0.027026666666666668,,,
14497,2008,89417E10,3,0.015947,,,
14498,2008,89417E10,4,0.0032023333333333326,2008,89417E10,4.0
14499,2009,89417E10,1,-0.025690333333333332,2009,89417E10,1.0
14500,2009,89417E10,2,0.0057866666666666665,2009,89417E10,2.0
14501,2009,89417E10,3,0.067488,2009,89417E10,3.0
14502,2009,89417E10,4,0.007200333333333332,,,
14503,2010,89417E10,1,0.028694,,,
14504,2010,89417E10,2,-0.027175,,,
14505,2010,89417E10,3,0.022085333333333335,,,
14506,2010,89417E10,4,0.025369000000000003,,,
14507,2011,89417E10,1,0.024534666666666666,,,
14508,2011,89417E10,2,-0.0026906666666666676,,,
14509,2011,89417E10,3,-0.055512666666666675,,,
14510,2011,89417E10,4,0.07354133333333333,,,
14511,2012,89417E10,1,0.0026423333333333333,,,
14512,2012,89417E10,2,0.028999999999999998,,,
14513,2012,89417E10,3,0.025399,,,
14514,2012,89417E10,4,0.019395333333333334,,,
14515,2013,89417E10,1,0.05667766666666666,,,
14516,2013,89417E10,2,-0.014904333333333334,,,
14517,2013,89417E10,3,0.022981,,,
14518,2013,89417E10,4,0.02426766666666667,,,
14519,2014,89417E10,1,-0.016595666666666672,,,
14520,2014,89417E10,2,0.0362,,,
14521,2014,89417E10,3,0.0024123333333333327,,,
14522,2014,89417E10,4,0.04263466666666666,,,
14523,2015,89417E10,1,0.009283,,,
14524,2015,89417E10,2,-0.034298999999999996,,,
14525,2015,89417E10,3,0.013961666666666666,,,
14526,2015,89417E10,4,0.046504,,,
14527,2016,89417E10,1,0.014687333333333335,,,
14528,2016,89417E10,2,0.009677,,,
14529,2016,89417E10,3,-0.010554666666666665,,,
